val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.09765625,0.09765625,0.25999999046325684,0.025390625,0.041015625,0.41999998688697815,0.009765625,0.10000000149011612,0.0,0.0,0.9119812250137329,0.962922215461731,0.9293509721755981,0.8436706066131592,0.9114015102386475,0.6912096738815308,0.884519100189209,0.5756759643554688,0.7657015323638916,0.40706780552864075,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.09765625,0.09765625,0.6150000095367432,0.06005859375,0.0869140625,0.8899999856948853,0.033203125,0.3400000035762787,0.0,0.0,0.9313727617263794,0.9579883813858032,0.9510000944137573,0.8851299285888672,0.9129059314727783,0.6980866193771362,0.8853602409362793,0.5958943367004395,0.7730617523193359,0.48341816663742065
