val_performance,val_performance_norm,val_robustness,val_ds_performance,camelyon17-val_performance,camelyon17-val_robustness,camelyon17-id_val-corruption1_val_performance,camelyon17-id_val-corruption1_val_robustness,camelyon17-id_val_adv_performance,val_security,val_calibration,camelyon17-id_val_calibration,camelyon17-val_calibration,camelyon17-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,camelyon17-test_performance,camelyon17-test_robustness,camelyon17-id_test-corruption1_test_performance,camelyon17-id_test-corruption1_test_robustness,camelyon17-id_test_adv_performance,test_security,test_calibration,camelyon17-id_test_calibration,camelyon17-test_calibration,camelyon17-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.9794921875,0.931640625,0.9282153248786926,0.9091796875,0.91015625,0.9292123913764954,0.908203125,0.9272183179855347,0.019999999552965164,0.020418744534254074,0.9513795971870422,0.9684836268424988,0.95345139503479,0.9322038292884827,0.9060983657836914,0.7475505471229553,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.9765625,0.921875,0.9244999885559082,0.90283203125,0.9208984375,0.9430000185966492,0.884765625,0.906000018119812,0.0,0.0,0.9461618065834045,0.9694681167602539,0.9611635804176331,0.9078537225723267,0.9119236469268799,0.7408921122550964
