val_performance,val_performance_norm,val_robustness,val_ds_performance,fmow-val_performance,fmow-val_robustness,fmow-id_val-corruption1_val_performance,fmow-id_val-corruption1_val_robustness,fmow-id_val_adv_performance,val_security,val_calibration,fmow-id_val_calibration,fmow-val_calibration,fmow-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,fmow-test_performance,fmow-test_robustness,fmow-id_test-corruption1_test_performance,fmow-id_test-corruption1_test_robustness,fmow-id_test_adv_performance,test_security,test_calibration,fmow-id_test_calibration,fmow-test_calibration,fmow-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.5732421875,0.5732421875,0.8901192545890808,0.51025390625,0.5693359375,0.9931856989860535,0.451171875,0.7870528101921082,0.0,0.0,0.7651968002319336,0.7737072706222534,0.7539502382278442,0.7679328918457031,0.5668792724609375,0.5590875148773193,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.5859375,0.5859375,0.8141666650772095,0.47705078125,0.5126953125,0.875,0.44140625,0.753333330154419,0.0,0.0,0.7258368730545044,0.7652373909950256,0.6959023475646973,0.7163708806037903,0.5934197902679443,0.5438721776008606
