val_performance,val_performance_norm,val_robustness,val_ds_performance,camelyon17-val_performance,camelyon17-val_robustness,camelyon17-id_val-corruption1_val_performance,camelyon17-id_val-corruption1_val_robustness,camelyon17-id_val_adv_performance,val_security,val_calibration,camelyon17-id_val_calibration,camelyon17-val_calibration,camelyon17-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,camelyon17-test_performance,camelyon17-test_robustness,camelyon17-id_test-corruption1_test_performance,camelyon17-id_test-corruption1_test_robustness,camelyon17-id_test_adv_performance,test_security,test_calibration,camelyon17-id_test_calibration,camelyon17-test_calibration,camelyon17-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.8681640625,0.560546875,0.8841394782066345,0.767578125,0.8544921875,0.9842519760131836,0.6806640625,0.7840269804000854,0.556640625,0.6411698460578918,0.7461063265800476,0.8840593099594116,0.835959255695343,0.518300473690033,0.6732279062271118,0.6734870672225952,0.6732333898544312,0.5897741317749023,0.6524306535720825,0.6684206128120422,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.8642578125,0.5475260615348816,0.7881355881690979,0.68115234375,0.626953125,0.7254237532615662,0.7353515625,0.8508474826812744,0.5859375,0.6779661178588867,0.6663800477981567,0.8775997757911682,0.4724310636520386,0.6491092443466187,0.6732505559921265,0.6735355854034424,0.6732622385025024,0.5816819667816162,0.6504325866699219,0.6490716934204102
