val_performance,val_performance_norm,val_robustness,val_ds_performance,iwildcam-val_performance,iwildcam-val_robustness,iwildcam-id_val-corruption1_val_performance,iwildcam-id_val-corruption1_val_robustness,iwildcam-id_val_adv_performance,val_security,val_calibration,iwildcam-id_val_calibration,iwildcam-val_calibration,iwildcam-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,iwildcam-test_performance,iwildcam-test_robustness,iwildcam-id_test-corruption1_test_performance,iwildcam-id_test-corruption1_test_robustness,iwildcam-id_test_adv_performance,test_security,test_calibration,iwildcam-id_test_calibration,iwildcam-test_calibration,iwildcam-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.8173828125,0.8173828125,0.8888888955116272,0.7265625,0.69921875,0.8554360866546631,0.75390625,0.9223417043685913,0.0625,0.07646355777978897,0.9090477228164673,0.9412133693695068,0.8645921349525452,0.9213376045227051,0.7290114164352417,0.5204070806503296,0.7047898769378662,0.546288251876831,0.6251241564750671,0.6633813977241516,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.7802734375,0.7802734375,0.9367960095405579,0.7353515625,0.7890625,1.0,0.681640625,0.8735920190811157,0.0416666679084301,0.053400084376335144,0.8931863903999329,0.9119493365287781,0.9186677932739258,0.84894198179245,0.7267003059387207,0.561733603477478,0.6934758424758911,0.6191366910934448,0.650261640548706,0.6627835035324097
