val_performance,val_performance_norm,val_robustness,val_ds_performance,iwildcam-val_performance,iwildcam-val_robustness,iwildcam-id_val-corruption1_val_performance,iwildcam-id_val-corruption1_val_robustness,iwildcam-id_val_adv_performance,val_security,val_calibration,iwildcam-id_val_calibration,iwildcam-val_calibration,iwildcam-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,iwildcam-test_performance,iwildcam-test_robustness,iwildcam-id_test-corruption1_test_performance,iwildcam-id_test-corruption1_test_robustness,iwildcam-id_test_adv_performance,test_security,test_calibration,iwildcam-id_test_calibration,iwildcam-test_calibration,iwildcam-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.6552734375,0.6552734375,0.811475396156311,0.53173828125,0.408203125,0.6229507923126221,0.6552734375,1.0,0.34090909361839294,0.5202547311782837,0.8218470215797424,0.7480292320251465,0.8991631269454956,0.81834876537323,0.7563338279724121,0.5389511585235596,0.7373001575469971,0.6282968521118164,0.6652204990386963,0.6948142051696777,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.533203125,0.533203125,0.9853479862213135,0.5498046875,0.58203125,1.0,0.517578125,0.970695972442627,0.21212121844291687,0.39782440662384033,0.8778663277626038,0.8780292272567749,0.9086527824401855,0.846916913986206,0.8293678760528564,0.6312844753265381,0.8170735836029053,0.7286814451217651,0.7516018152236938,0.7091687321662903
