val_performance,val_performance_norm,val_robustness,val_ds_performance,iwildcam-val_performance,iwildcam-val_robustness,iwildcam-id_val-corruption1_val_performance,iwildcam-id_val-corruption1_val_robustness,iwildcam-id_val_adv_performance,val_security,val_calibration,iwildcam-id_val_calibration,iwildcam-val_calibration,iwildcam-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,iwildcam-test_performance,iwildcam-test_robustness,iwildcam-id_test-corruption1_test_performance,iwildcam-id_test-corruption1_test_robustness,iwildcam-id_test_adv_performance,test_security,test_calibration,iwildcam-id_test_calibration,iwildcam-test_calibration,iwildcam-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.837890625,0.837890625,0.8292540907859802,0.69482421875,0.666015625,0.7948718070983887,0.7236328125,0.8636363744735718,-1.0,-1.193473219871521,0.7732820510864258,0.8535736203193665,0.7658990621566772,0.7003735303878784,0.5405787229537964,0.7452513575553894,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.8017578125,0.8017578125,0.8751522302627563,0.70166015625,0.74609375,0.9305724501609802,0.6572265625,0.8197320103645325,-1.0,-1.247259497642517,0.7502233982086182,0.811613917350769,0.8063381314277649,0.6327182650566101,0.5826888084411621,0.7524555921554565
