val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.4130859375,0.4130859375,0.3191489279270172,0.1318359375,0.2158203125,0.5224586129188538,0.0478515625,0.11583924293518066,-1.0,-2.4208037853240967,0.3104300796985626,0.625237226486206,0.3178585171699524,-0.011805534362792969,0.5072425603866577,0.3874768614768982,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.3857421875,0.3857421875,0.551898717880249,0.212890625,0.3359375,0.8708860874176025,0.08984375,0.2329113930463791,-1.0,-2.592405080795288,0.31728461384773254,0.5790801048278809,0.472833514213562,-0.10005974769592285,0.5205471515655518,0.44386816024780273
