val_performance,val_performance_norm,val_robustness,val_ds_performance,camelyon17-val_performance,camelyon17-val_robustness,camelyon17-id_val-corruption1_val_performance,camelyon17-id_val-corruption1_val_robustness,camelyon17-id_val_adv_performance,val_security,val_calibration,camelyon17-id_val_calibration,camelyon17-val_calibration,camelyon17-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,camelyon17-test_performance,camelyon17-test_robustness,camelyon17-id_test-corruption1_test_performance,camelyon17-id_test-corruption1_test_robustness,camelyon17-id_test_adv_performance,test_security,test_calibration,camelyon17-id_test_calibration,camelyon17-test_calibration,camelyon17-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.966796875,0.8893229365348816,0.9292929172515869,0.8984375,0.9130859375,0.9444444179534912,0.8837890625,0.9141414165496826,0.599609375,0.6202020049095154,0.940358579158783,0.9604361653327942,0.9655227065086365,0.8951167464256287,0.9057110548019409,0.9056394100189209,0.905665397644043,0.9125646352767944,0.9073951244354248,0.8516833782196045,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.9677734375,0.892578125,0.9086781144142151,0.87939453125,0.8798828125,0.9091826677322388,0.87890625,0.9081735610961914,0.6181640625,0.6387487649917603,0.9257051348686218,0.9809238910675049,0.9165229201316833,0.8796685338020325,0.9021358489990234,0.9020779132843018,0.9020997285842896,0.9170808792114258,0.9058486223220825,0.8479310274124146
