val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.37109375,0.37109375,0.3276315927505493,0.12158203125,0.2001953125,0.5394737124443054,0.04296875,0.11578947305679321,-1.0,-2.694736957550049,0.6379724740982056,0.9311132431030273,0.720784604549408,0.26201963424682617,0.6918594837188721,0.5071393251419067,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.3603515625,0.3603515625,0.47289973497390747,0.17041015625,0.2607421875,0.7235772609710693,0.080078125,0.2222222238779068,-1.0,-2.7750678062438965,0.6391449570655823,0.8960660099983215,0.7549405097961426,0.2664283514022827,0.7003606557846069,0.5431892275810242
