val_performance,val_performance_norm,val_robustness,val_ds_performance,camelyon17-val_performance,camelyon17-val_robustness,camelyon17-id_val-corruption1_val_performance,camelyon17-id_val-corruption1_val_robustness,camelyon17-id_val_adv_performance,val_security,val_calibration,camelyon17-id_val_calibration,camelyon17-val_calibration,camelyon17-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,camelyon17-test_performance,camelyon17-test_robustness,camelyon17-id_test-corruption1_test_performance,camelyon17-id_test-corruption1_test_robustness,camelyon17-id_test_adv_performance,test_security,test_calibration,camelyon17-id_test_calibration,camelyon17-test_calibration,camelyon17-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.9716796875,0.9055989384651184,0.9035176038742065,0.8779296875,0.931640625,0.9587939977645874,0.82421875,0.8482412099838257,-1.0,-1.0291457176208496,0.9444736838340759,0.9646125435829163,0.9801385998725891,0.8886699676513672,0.8249022960662842,0.8946231603622437,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.966796875,0.8893229365348816,0.8540403842926025,0.82568359375,0.8359375,0.8646464943885803,0.8154296875,0.8434343338012695,-1.0,-1.0343434810638428,0.9073218703269958,0.9746098518371582,0.8791136741638184,0.8682421445846558,0.8158541917800903,0.8666348457336426
