val_performance,val_performance_norm,val_robustness,val_ds_performance,fmow-val_performance,fmow-val_robustness,fmow-id_val-corruption1_val_performance,fmow-id_val-corruption1_val_robustness,fmow-id_val_adv_performance,val_security,val_calibration,fmow-id_val_calibration,fmow-val_calibration,fmow-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,fmow-test_performance,fmow-test_robustness,fmow-id_test-corruption1_test_performance,fmow-id_test-corruption1_test_robustness,fmow-id_test_adv_performance,test_security,test_calibration,fmow-id_test_calibration,fmow-test_calibration,fmow-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.341796875,0.341796875,0.9228571653366089,0.33056640625,0.3720703125,1.0,0.2890625,0.845714271068573,0.01515151560306549,0.04432900622487068,0.9289957880973816,0.9521472454071045,0.9222097992897034,0.9126304388046265,0.7379415035247803,0.6214799880981445,0.6791654825210571,0.7289685010910034,0.6918888688087463,0.5836644172668457,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.3466796875,0.3466796875,0.9154929518699646,0.3173828125,0.33203125,0.9577465057373047,0.302734375,0.8732394576072693,0.01515151560306549,0.04370465502142906,0.9033971428871155,0.9118923544883728,0.9034497737884521,0.8948491811752319,0.7269136905670166,0.6168357133865356,0.6742844581604004,0.7141252756118774,0.6830397844314575,0.5792758464813232
