val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.2841796875,0.2841796875,0.3470790386199951,0.0986328125,0.1669921875,0.5876288414001465,0.0302734375,0.10652920603752136,-1.0,-3.5189003944396973,0.07584378868341446,0.3589763641357422,0.1226004958152771,-0.2540454864501953,0.6262211799621582,0.3333309292793274,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.2978515625,0.2978515625,0.5098360776901245,0.15185546875,0.23828125,0.800000011920929,0.0654296875,0.21967212855815887,-1.0,-3.357377052307129,0.14404189586639404,0.38792407512664795,0.2457185983657837,-0.2015169858932495,0.6236567497253418,0.3938465714454651
