val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.0078125,0.0078125,0.625,0.0048828125,0.0029296875,0.375,0.0068359375,0.875,0.0,0.0,0.9950469732284546,0.9932531118392944,0.9986346364021301,0.9932531118392944,0.8993277549743652,0.9754970073699951,0.9710391759872437,0.6427100896835327,0.8721435070037842,0.5000005960464478,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.0048828125,0.0048828125,0.800000011920929,0.0048828125,0.0068359375,1.0,0.0029296875,0.6000000238418579,0.0,0.0,0.9970475435256958,0.9988299608230591,0.9934827089309692,0.9988299608230591,0.9019390344619751,0.9722757339477539,0.967078447341919,0.6136201620101929,0.8637283444404602,0.5331317186355591
