val_performance,val_performance_norm,val_robustness,val_ds_performance,iwildcam-val_performance,iwildcam-val_robustness,iwildcam-id_val-corruption1_val_performance,iwildcam-id_val-corruption1_val_robustness,iwildcam-id_val_adv_performance,val_security,val_calibration,iwildcam-id_val_calibration,iwildcam-val_calibration,iwildcam-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,iwildcam-test_performance,iwildcam-test_robustness,iwildcam-id_test-corruption1_test_performance,iwildcam-id_test-corruption1_test_robustness,iwildcam-id_test_adv_performance,test_security,test_calibration,iwildcam-id_test_calibration,iwildcam-test_calibration,iwildcam-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.80859375,0.80859375,0.8369565010070801,0.6767578125,0.634765625,0.7850241661071777,0.71875,0.8888888955116272,0.0833333358168602,0.10305958241224289,0.875361979007721,0.878606379032135,0.8688732385635376,0.878606379032135,0.8533421754837036,0.6728339195251465,0.8130314350128174,0.529075026512146,0.7170706391334534,0.6682084798812866,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.748046875,0.748046875,0.937336802482605,0.701171875,0.7294921875,0.9751958250999451,0.6728515625,0.8994777798652649,0.022727273404598236,0.030382150784134865,0.8821797966957092,0.8849509358406067,0.8766374588012695,0.8849509954452515,0.8452968597412109,0.6136443614959717,0.7897160053253174,0.5580102205276489,0.7016668319702148,0.6599224805831909
