val_performance,val_performance_norm,val_robustness,val_ds_performance,fmow-val_performance,fmow-val_robustness,fmow-id_val-corruption1_val_performance,fmow-id_val-corruption1_val_robustness,fmow-id_val_adv_performance,val_security,val_calibration,fmow-id_val_calibration,fmow-val_calibration,fmow-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,fmow-test_performance,fmow-test_robustness,fmow-id_test-corruption1_test_performance,fmow-id_test-corruption1_test_robustness,fmow-id_test_adv_performance,test_security,test_calibration,fmow-id_test_calibration,fmow-test_calibration,fmow-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.5791015625,0.5791015625,0.8094435334205627,0.46875,0.556640625,0.9612141847610474,0.380859375,0.6576728224754333,0.0,0.0,0.8793956637382507,0.9326215386390686,0.9230254292488098,0.7825400233268738,0.5963606834411621,0.7261987924575806,0.6213700771331787,0.8504681587219238,0.6985994577407837,0.5800990462303162,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.5615234375,0.5615234375,0.7869565486907959,0.44189453125,0.482421875,0.8591304421424866,0.4013671875,0.7147825956344604,0.0078125,0.013913043774664402,0.8764379620552063,0.9189474582672119,0.908931314945221,0.801435112953186,0.5985002517700195,0.7322547435760498,0.6228857040405273,0.8605602979660034,0.7035502195358276,0.5777318477630615
