val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.3671875,0.3671875,0.31382977962493896,0.115234375,0.1875,0.5106382966041565,0.04296875,0.11702127754688263,0.0,0.0,0.5454906225204468,0.4126906394958496,0.8110904693603516,0.4126906394958496,0.6548551321029663,0.6814712285995483,0.6613011360168457,0.5332348346710205,0.6327155828475952,0.37184467911720276,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.3515625,0.3515625,0.5583333373069763,0.1962890625,0.29296875,0.8333333134651184,0.099609375,0.28333333134651184,0.0,0.0,0.5888248085975647,0.42506951093673706,0.9163353443145752,0.42506951093673706,0.6439541578292847,0.6870861053466797,0.6519215106964111,0.5636307001113892,0.6366481184959412,0.42707374691963196
