val_performance,val_performance_norm,val_robustness,val_ds_performance,iwildcam-val_performance,iwildcam-val_robustness,iwildcam-id_val-corruption1_val_performance,iwildcam-id_val-corruption1_val_robustness,iwildcam-id_val_adv_performance,val_security,val_calibration,iwildcam-id_val_calibration,iwildcam-val_calibration,iwildcam-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,iwildcam-test_performance,iwildcam-test_robustness,iwildcam-id_test-corruption1_test_performance,iwildcam-id_test-corruption1_test_robustness,iwildcam-id_test_adv_performance,test_security,test_calibration,iwildcam-id_test_calibration,iwildcam-test_calibration,iwildcam-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.79296875,0.79296875,0.8128078579902649,0.64453125,0.6123046875,0.7721675038337708,0.6767578125,0.8534482717514038,0.0763888880610466,0.09633278846740723,0.7637876272201538,0.7222528457641602,0.791259765625,0.777850329875946,0.5432698726654053,0.6321494579315186,0.5380864143371582,0.5680986642837524,0.5704010725021362,0.6072596311569214,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.6845703125,0.6845703125,0.9236804842948914,0.67822265625,0.7763671875,1.0,0.580078125,0.8473609089851379,0.0625,0.09129814803600311,0.7551888227462769,0.8066316246986389,0.6583319902420044,0.800602912902832,0.5310821533203125,0.719545841217041,0.565849781036377,0.6628991365432739,0.6198441982269287,0.6149163842201233
