val_performance,val_performance_norm,val_robustness,val_ds_performance,camelyon17-val_performance,camelyon17-val_robustness,camelyon17-id_val-corruption1_val_performance,camelyon17-id_val-corruption1_val_robustness,camelyon17-id_val_adv_performance,val_security,val_calibration,camelyon17-id_val_calibration,camelyon17-val_calibration,camelyon17-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,camelyon17-test_performance,camelyon17-test_robustness,camelyon17-id_test-corruption1_test_performance,camelyon17-id_test-corruption1_test_robustness,camelyon17-id_test_adv_performance,test_security,test_calibration,camelyon17-id_test_calibration,camelyon17-test_calibration,camelyon17-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.9873046875,0.9576823115348816,0.8986152410507202,0.88720703125,0.9404296875,0.9525222778320312,0.833984375,0.8447082042694092,0.0833333358168602,0.08440488576889038,0.8952885866165161,0.9027165770530701,0.9181022047996521,0.8650469183921814,0.9586086273193359,0.9739058017730713,0.9621515274047852,0.7314434051513672,0.9065273404121399,0.7485036849975586,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.9873046875,0.9576823115348816,0.9366963505744934,0.9248046875,0.9404296875,0.9525222778320312,0.9091796875,0.9208704233169556,0.07575757801532745,0.07673171162605286,0.9044280648231506,0.8963072299957275,0.9030860662460327,0.9138907790184021,0.9594714641571045,0.9786920547485352,0.9624829292297363,0.7227444648742676,0.9058477282524109,0.7562772035598755
