val_performance,val_performance_norm,val_robustness,val_ds_performance,camelyon17-val_performance,camelyon17-val_robustness,camelyon17-id_val-corruption1_val_performance,camelyon17-id_val-corruption1_val_robustness,camelyon17-id_val_adv_performance,val_security,val_calibration,camelyon17-id_val_calibration,camelyon17-val_calibration,camelyon17-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,camelyon17-test_performance,camelyon17-test_robustness,camelyon17-id_test-corruption1_test_performance,camelyon17-id_test-corruption1_test_robustness,camelyon17-id_test_adv_performance,test_security,test_calibration,camelyon17-id_test_calibration,camelyon17-test_calibration,camelyon17-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.9541015625,0.8470051884651184,0.8254861831665039,0.78759765625,0.8466796875,0.8874104619026184,0.728515625,0.7635619044303894,0.12999999523162842,0.13625383377075195,0.8000858426094055,0.9713789820671082,0.8278558850288391,0.6010226607322693,0.8162600994110107,0.6850182414054871,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.9658203125,0.8860676884651184,0.7012133598327637,0.67724609375,0.65234375,0.6754297018051147,0.7021484375,0.7269969582557678,0.1599999964237213,0.16566228866577148,0.7139624953269958,0.982466995716095,0.5648345947265625,0.5945858955383301,0.8117209672927856,0.655725359916687
