val_performance,val_performance_norm,val_robustness,val_ds_performance,camelyon17-val_performance,camelyon17-val_robustness,camelyon17-id_val-corruption1_val_performance,camelyon17-id_val-corruption1_val_robustness,camelyon17-id_val_adv_performance,val_security,val_calibration,camelyon17-id_val_calibration,camelyon17-val_calibration,camelyon17-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,camelyon17-test_performance,camelyon17-test_robustness,camelyon17-id_test-corruption1_test_performance,camelyon17-id_test-corruption1_test_robustness,camelyon17-id_test_adv_performance,test_security,test_calibration,camelyon17-id_test_calibration,camelyon17-test_calibration,camelyon17-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.9658203125,0.8860676884651184,0.9251769185066223,0.8935546875,0.9091796875,0.9413549304008484,0.8779296875,0.908998966217041,0.607421875,0.6289181113243103,0.9198213815689087,0.9075758457183838,0.9443123936653137,0.9075758457183838,0.9260720014572144,0.9261379241943359,0.926133394241333,0.8509782552719116,0.9073303937911987,0.8534628748893738,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.96484375,0.8828125,0.9119433164596558,0.8798828125,0.8798828125,0.9119433164596558,0.8798828125,0.9119433164596558,0.572265625,0.5931174159049988,0.8863607048988342,0.9045624136924744,0.8499571681022644,0.9045624732971191,0.9352712631225586,0.9353325366973877,0.9353337287902832,0.8706157207489014,0.9191383123397827,0.8386744260787964
