val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.375,0.375,0.3359375,0.1259765625,0.205078125,0.546875,0.046875,0.125,-1.0,-2.6666667461395264,0.3276022970676422,0.5907989144325256,0.32950401306152344,0.06250399351119995,0.579920768737793,0.4046151340007782,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.3408203125,0.3408203125,0.5787965655326843,0.197265625,0.306640625,0.8997134566307068,0.087890625,0.2578796446323395,-1.0,-2.9340975284576416,0.3474465310573578,0.5700701475143433,0.4564930200576782,0.015776395797729492,0.5657762289047241,0.45820990204811096
