val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.384765625,0.384765625,0.33629441261291504,0.12939453125,0.220703125,0.5736040472984314,0.0380859375,0.09898477047681808,-1.0,-2.598984718322754,0.3922501504421234,0.6656961441040039,0.40414077043533325,0.10691356658935547,0.5318179130554199,0.4112820327281952,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.3740234375,0.3740234375,0.5639686584472656,0.2109375,0.3115234375,0.8328981995582581,0.1103515625,0.29503917694091797,-1.0,-2.6736292839050293,0.3818618059158325,0.6220276951789856,0.478812575340271,0.04474514722824097,0.5267899036407471,0.4616609513759613
