val_performance,val_performance_norm,val_robustness,val_ds_performance,camelyon17-val_performance,camelyon17-val_robustness,camelyon17-id_val-corruption1_val_performance,camelyon17-id_val-corruption1_val_robustness,camelyon17-id_val_adv_performance,val_security,val_calibration,camelyon17-id_val_calibration,camelyon17-val_calibration,camelyon17-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,camelyon17-test_performance,camelyon17-test_robustness,camelyon17-id_test-corruption1_test_performance,camelyon17-id_test-corruption1_test_robustness,camelyon17-id_test_adv_performance,test_security,test_calibration,camelyon17-id_test_calibration,camelyon17-test_calibration,camelyon17-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.9677734375,0.892578125,0.9359233379364014,0.90576171875,0.9248046875,0.955600380897522,0.88671875,0.916246235370636,0.009999999776482582,0.01033299695700407,0.9393581748008728,0.9750738143920898,0.9359659552574158,0.9070348143577576,0.8303823471069336,0.721714973449707,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.970703125,0.90234375,0.8425553441047668,0.81787109375,0.775390625,0.7987927794456482,0.8603515625,0.8863179087638855,0.0,0.0,0.8199902772903442,0.9874436855316162,0.6158231496810913,0.8567039966583252,0.8206548690795898,0.6771088242530823
