val_performance,val_performance_norm,val_robustness,val_ds_performance,camelyon17-val_performance,camelyon17-val_robustness,camelyon17-id_val-corruption1_val_performance,camelyon17-id_val-corruption1_val_robustness,camelyon17-id_val_adv_performance,val_security,val_calibration,camelyon17-id_val_calibration,camelyon17-val_calibration,camelyon17-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,camelyon17-test_performance,camelyon17-test_robustness,camelyon17-id_test-corruption1_test_performance,camelyon17-id_test-corruption1_test_robustness,camelyon17-id_test_adv_performance,test_security,test_calibration,camelyon17-id_test_calibration,camelyon17-test_calibration,camelyon17-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.9775390625,0.9251301884651184,0.8901098966598511,0.8701171875,0.8955078125,0.9160839319229126,0.8447265625,0.8641358613967896,-1.0,-1.0229769945144653,0.9186133146286011,0.9671041965484619,0.8945426940917969,0.8941930532455444,0.7504894733428955,0.8710857033729553,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.9755859375,0.9186198115348816,0.8198198080062866,0.7998046875,0.7783203125,0.7977977991104126,0.8212890625,0.8418418169021606,-1.0,-1.0250250101089478,0.8865289688110352,0.9695152044296265,0.8561369180679321,0.8339348435401917,0.7546689510345459,0.8449093699455261
