val_performance,val_performance_norm,val_robustness,val_ds_performance,fmow-val_performance,fmow-val_robustness,fmow-id_val-corruption1_val_performance,fmow-id_val-corruption1_val_robustness,fmow-id_val_adv_performance,val_security,val_calibration,fmow-id_val_calibration,fmow-val_calibration,fmow-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,fmow-test_performance,fmow-test_robustness,fmow-id_test-corruption1_test_performance,fmow-id_test-corruption1_test_robustness,fmow-id_test_adv_performance,test_security,test_calibration,fmow-id_test_calibration,fmow-test_calibration,fmow-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.619140625,0.619140625,0.7910094857215881,0.48974609375,0.5908203125,0.9542586803436279,0.388671875,0.6277602314949036,0.0234375,0.037854891270399094,0.8855748772621155,0.9538676142692566,0.8764575719833374,0.826399564743042,0.8534072637557983,0.8448681831359863,0.8581546545028687,0.8881269693374634,0.8611392974853516,0.6296876668930054,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.578125,0.578125,0.8353040814399719,0.48291015625,0.5234375,0.9054054021835327,0.4423828125,0.7652027010917664,0.0078125,0.013513513840734959,0.8450756669044495,0.9086635708808899,0.8119674921035767,0.8145959377288818,0.8411598205566406,0.8274394273757935,0.845893383026123,0.8765703439712524,0.8477657437324524,0.626576840877533
