val_performance,val_performance_norm,val_robustness,val_ds_performance,fmow-val_performance,fmow-val_robustness,fmow-id_val-corruption1_val_performance,fmow-id_val-corruption1_val_robustness,fmow-id_val_adv_performance,val_security,val_calibration,fmow-id_val_calibration,fmow-val_calibration,fmow-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,fmow-test_performance,fmow-test_robustness,fmow-id_test-corruption1_test_performance,fmow-id_test-corruption1_test_robustness,fmow-id_test_adv_performance,test_security,test_calibration,fmow-id_test_calibration,fmow-test_calibration,fmow-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.6591796875,0.6591796875,0.8703703880310059,0.57373046875,0.6298828125,0.9555555582046509,0.517578125,0.7851851582527161,0.0,0.0,0.5627117156982422,0.5734074115753174,0.5468812584877014,0.567846417427063,0.8028700351715088,0.5790263414382935,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.650390625,0.650390625,0.8460960984230042,0.55029296875,0.580078125,0.8918918967247009,0.5205078125,0.8003003001213074,0.0,0.0,0.5294117331504822,0.5765745639801025,0.4793940782546997,0.5322664976119995,0.8019211292266846,0.5655639171600342
