val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.3876953125,0.3876953125,0.33249369263648987,0.12890625,0.208984375,0.5390428304672241,0.048828125,0.125944584608078,-1.0,-2.5793449878692627,0.40362903475761414,0.6686843633651733,0.38878464698791504,0.15341806411743164,0.5858590602874756,0.4274192750453949,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.390625,0.390625,0.5062500238418579,0.19775390625,0.3193359375,0.8174999952316284,0.076171875,0.19499999284744263,-1.0,-2.559999942779541,0.43005359172821045,0.6724539995193481,0.518804669380188,0.09890210628509521,0.5802081823348999,0.47678419947624207
