val_performance,val_performance_norm,val_robustness,val_ds_performance,camelyon17-val_performance,camelyon17-val_robustness,camelyon17-id_val-corruption1_val_performance,camelyon17-id_val-corruption1_val_robustness,camelyon17-id_val_adv_performance,val_security,val_calibration,camelyon17-id_val_calibration,camelyon17-val_calibration,camelyon17-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,camelyon17-test_performance,camelyon17-test_robustness,camelyon17-id_test-corruption1_test_performance,camelyon17-id_test-corruption1_test_robustness,camelyon17-id_test_adv_performance,test_security,test_calibration,camelyon17-id_test_calibration,camelyon17-test_calibration,camelyon17-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.978515625,0.9283854365348816,0.9016966223716736,0.88232421875,0.9208984375,0.9411177635192871,0.84375,0.8622754216194153,-1.0,-1.0219560861587524,0.9320931434631348,0.9653046727180481,0.9409959316253662,0.8899787664413452,0.7978899478912354,0.8900162577629089,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.982421875,0.94140625,0.8389661908149719,0.82421875,0.841796875,0.8568588495254517,0.806640625,0.8210735321044922,-1.0,-1.017892599105835,0.9104706048965454,0.9680045247077942,0.948381245136261,0.8150259852409363,0.8163468837738037,0.8767974972724915
