val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.0078125,0.0078125,0.625,0.0048828125,0.0048828125,0.625,0.0048828125,0.625,0.0,0.0,0.9933764934539795,0.9933016896247864,0.993526041507721,0.9933016896247864,0.6778833866119385,0.7384783029556274,0.722663402557373,0.5707279443740845,0.6774382591247559,0.46072545647621155,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.0048828125,0.0048828125,0.699999988079071,0.00341796875,0.00390625,0.800000011920929,0.0029296875,0.6000000238418579,0.0,0.0,0.99672931432724,0.9973219633102417,0.9955439567565918,0.9973219633102417,0.6512503623962402,0.749335765838623,0.7339904308319092,0.5585395097732544,0.6732790470123291,0.4749782383441925
