val_performance,val_performance_norm,val_robustness,val_ds_performance,fmow-val_performance,fmow-val_robustness,fmow-id_val-corruption1_val_performance,fmow-id_val-corruption1_val_robustness,fmow-id_val_adv_performance,val_security,val_calibration,fmow-id_val_calibration,fmow-val_calibration,fmow-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,fmow-test_performance,fmow-test_robustness,fmow-id_test-corruption1_test_performance,fmow-id_test-corruption1_test_robustness,fmow-id_test_adv_performance,test_security,test_calibration,fmow-id_test_calibration,fmow-test_calibration,fmow-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.57421875,0.57421875,0.8562925457954407,0.49169921875,0.5400390625,0.9404761791229248,0.443359375,0.7721088528633118,0.013888888992369175,0.024187453091144562,0.8736242651939392,0.8956597447395325,0.8660414218902588,0.8591716885566711,0.7108041048049927,0.6142977476119995,0.6713042259216309,0.52130126953125,0.6294268369674683,0.5915499925613403,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.572265625,0.572265625,0.8199658989906311,0.46923828125,0.4970703125,0.8686006665229797,0.44140625,0.7713310718536377,0.013888888992369175,0.02427000366151333,0.8679386377334595,0.9276666641235352,0.8528670072555542,0.8232822418212891,0.7054915428161621,0.5962055921554565,0.6575701236724854,0.5152318477630615,0.6186248064041138,0.5806129574775696
