val_performance,val_performance_norm,val_robustness,val_ds_performance,fmow-val_performance,fmow-val_robustness,fmow-id_val-corruption1_val_performance,fmow-id_val-corruption1_val_robustness,fmow-id_val_adv_performance,val_security,val_calibration,fmow-id_val_calibration,fmow-val_calibration,fmow-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,fmow-test_performance,fmow-test_robustness,fmow-id_test-corruption1_test_performance,fmow-id_test-corruption1_test_robustness,fmow-id_test_adv_performance,test_security,test_calibration,fmow-id_test_calibration,fmow-test_calibration,fmow-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.5947265625,0.5947265625,0.8267651796340942,0.49169921875,0.57421875,0.9655172228813171,0.4091796875,0.6880131363868713,0.015625,0.026272578164935112,0.8024744987487793,0.7604443430900574,0.8865348696708679,0.7604443430900574,0.6691577434539795,0.6498557329177856,0.6681513786315918,0.698717474937439,0.671470582485199,0.5843418836593628,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.6044921875,0.6044921875,0.7681744694709778,0.46435546875,0.5087890625,0.841680109500885,0.419921875,0.6946688294410706,0.0,0.0,0.7902671694755554,0.7750521898269653,0.8206971883773804,0.7750521898269653,0.6785800457000732,0.6614612340927124,0.6768722534179688,0.7131667137145996,0.6825200319290161,0.5690907835960388
