val_performance,val_performance_norm,val_robustness,val_ds_performance,camelyon17-val_performance,camelyon17-val_robustness,camelyon17-id_val-corruption1_val_performance,camelyon17-id_val-corruption1_val_robustness,camelyon17-id_val_adv_performance,val_security,val_calibration,camelyon17-id_val_calibration,camelyon17-val_calibration,camelyon17-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,camelyon17-test_performance,camelyon17-test_robustness,camelyon17-id_test-corruption1_test_performance,camelyon17-id_test-corruption1_test_robustness,camelyon17-id_test_adv_performance,test_security,test_calibration,camelyon17-id_test_calibration,camelyon17-test_calibration,camelyon17-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.931640625,0.7721354365348816,0.9098532199859619,0.84765625,0.8642578125,0.9276729822158813,0.8310546875,0.8920335173606873,0.019999999552965164,0.021467505022883415,0.9024936556816101,0.9585300087928772,0.876480221748352,0.8724708557128906,0.8627395629882812,0.6937378644943237,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.931640625,0.7721354365348816,0.7971698045730591,0.74267578125,0.7265625,0.7798742055892944,0.7587890625,0.8144654035568237,0.009999999776482582,0.010733752511441708,0.7540863752365112,0.9662724137306213,0.5550652742385864,0.7409214377403259,0.8529136180877686,0.6374077796936035
