val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.0,0.0,0.5,0.00146484375,0.0,0.0,0.0029296875,1.0,0.0,0.0,0.3707391321659088,0.44721007347106934,0.41290080547332764,0.2521064877510071,0.9318904876708984,0.8833446502685547,0.9316115379333496,0.708439826965332,0.8638216257095337,0.346912145614624,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.0029296875,0.0029296875,0.1666666716337204,0.00048828125,0.0,0.0,0.0009765625,0.3333333432674408,0.0,0.0,0.39892682433128357,0.4601514935493469,0.3859063982963562,0.3507225513458252,0.9371998310089111,0.8918619155883789,0.9368977546691895,0.7051132917404175,0.8677681684494019,0.2872582674026489
