val_performance,val_performance_norm,val_robustness,val_ds_performance,camelyon17-val_performance,camelyon17-val_robustness,camelyon17-id_val-corruption1_val_performance,camelyon17-id_val-corruption1_val_robustness,camelyon17-id_val_adv_performance,val_security,val_calibration,camelyon17-id_val_calibration,camelyon17-val_calibration,camelyon17-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,camelyon17-test_performance,camelyon17-test_robustness,camelyon17-id_test-corruption1_test_performance,camelyon17-id_test-corruption1_test_robustness,camelyon17-id_test_adv_performance,test_security,test_calibration,camelyon17-id_test_calibration,camelyon17-test_calibration,camelyon17-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.9814453125,0.9381510615348816,0.9363183975219727,0.9189453125,0.9521484375,0.9701492786407471,0.8857421875,0.902487576007843,0.007575757801532745,0.007718981243669987,0.9163442254066467,0.9842309951782227,0.9371689558029175,0.8276326656341553,0.9620801210403442,0.961172342300415,0.9672331809997559,0.7894123792648315,0.9199745059013367,0.7437014579772949,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.98828125,0.9609375,0.9169960618019104,0.90625,0.9267578125,0.937747061252594,0.8857421875,0.8962450623512268,0.007575757801532745,0.007665588986128569,0.9035218954086304,0.9877006411552429,0.8944506645202637,0.8284144401550293,0.9713234901428223,0.9709634780883789,0.976553201675415,0.7879666090011597,0.9267016649246216,0.7431645393371582
