val_performance,val_performance_norm,val_robustness,val_ds_performance,fmow-val_performance,fmow-val_robustness,fmow-id_val-corruption1_val_performance,fmow-id_val-corruption1_val_robustness,fmow-id_val_adv_performance,val_security,val_calibration,fmow-id_val_calibration,fmow-val_calibration,fmow-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,fmow-test_performance,fmow-test_robustness,fmow-id_test-corruption1_test_performance,fmow-id_test-corruption1_test_robustness,fmow-id_test_adv_performance,test_security,test_calibration,fmow-id_test_calibration,fmow-test_calibration,fmow-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.6416015625,0.6416015625,0.8523592352867126,0.546875,0.6181640625,0.9634703397750854,0.4755859375,0.7412480711936951,-1.0,-1.5585997104644775,0.5645859837532043,0.635581910610199,0.607611358165741,0.45056474208831787,0.6908209323883057,0.6873419284820557,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.6220703125,0.6220703125,0.8791208863258362,0.546875,0.57421875,0.9230769276618958,0.51953125,0.8351648449897766,-1.0,-1.6075353622436523,0.5614527463912964,0.6072246432304382,0.5504776835441589,0.526655912399292,0.6900982856750488,0.6881855726242065
