val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.001953125,0.001953125,0.5,0.00146484375,0.0029296875,1.0,0.0,0.0,0.0,0.0,-0.9291595220565796,-0.9958385229110718,-0.9903184175491333,-0.8013216257095337,0.76171875,0.8383520841598511,0.76171875,0.8331462144851685,0.7987339496612549,0.07430551201105118,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.0009765625,0.0009765625,1.0,0.0029296875,0.001953125,1.0,0.00390625,1.0,0.0,0.0,-0.9873822331428528,-0.9964462518692017,-0.9958072900772095,-0.9698930978775024,0.756103515625,0.8356626033782959,0.756103515625,0.8262864351272583,0.7935390472412109,0.16142667829990387
