val_performance,val_performance_norm,val_robustness,val_ds_performance,fmow-val_performance,fmow-val_robustness,fmow-id_val-corruption1_val_performance,fmow-id_val-corruption1_val_robustness,fmow-id_val_adv_performance,val_security,val_calibration,fmow-id_val_calibration,fmow-val_calibration,fmow-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,fmow-test_performance,fmow-test_robustness,fmow-id_test-corruption1_test_performance,fmow-id_test-corruption1_test_robustness,fmow-id_test_adv_performance,test_security,test_calibration,fmow-id_test_calibration,fmow-test_calibration,fmow-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.3486328125,0.3486328125,0.7591036558151245,0.2646484375,0.330078125,0.9467787146568298,0.19921875,0.5714285969734192,0.0,0.0,0.2342693954706192,0.25125885009765625,0.3014315366744995,0.15011781454086304,0.5982891321182251,0.5471459627151489,0.5830581188201904,0.6721786260604858,0.600167989730835,0.37350213527679443,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.3525390625,0.3525390625,0.7036011219024658,0.248046875,0.2880859375,0.81717449426651,0.2080078125,0.5900276899337769,0.0,0.0,0.24812035262584686,0.3134322762489319,0.2304445505142212,0.20048421621322632,0.5942351818084717,0.5442745685577393,0.5793659687042236,0.6951261758804321,0.6032505035400391,0.36116987466812134
