val_performance,val_performance_norm,val_robustness,val_ds_performance,iwildcam-val_performance,iwildcam-val_robustness,iwildcam-id_val-corruption1_val_performance,iwildcam-id_val-corruption1_val_robustness,iwildcam-id_val_adv_performance,val_security,val_calibration,iwildcam-id_val_calibration,iwildcam-val_calibration,iwildcam-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,iwildcam-test_performance,iwildcam-test_robustness,iwildcam-id_test-corruption1_test_performance,iwildcam-id_test-corruption1_test_robustness,iwildcam-id_test_adv_performance,test_security,test_calibration,iwildcam-id_test_calibration,iwildcam-test_calibration,iwildcam-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.8291015625,0.8291015625,0.7096584439277649,0.58837890625,0.58984375,0.7114251852035522,0.5869140625,0.7078916430473328,0.0,0.0,0.829259991645813,0.7914983034133911,0.9047834873199463,0.7914982438087463,0.5510592460632324,0.7297698259353638,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.765625,0.765625,0.8475765585899353,0.64892578125,0.697265625,0.9107142686843872,0.6005859375,0.7844387888908386,0.0,0.0,0.9172608256340027,0.9277328252792358,0.8963168263435364,0.9277328252792358,0.6488558053970337,0.7948295474052429
