val_performance,val_performance_norm,val_robustness,val_ds_performance,camelyon17-val_performance,camelyon17-val_robustness,camelyon17-id_val-corruption1_val_performance,camelyon17-id_val-corruption1_val_robustness,camelyon17-id_val_adv_performance,val_security,val_calibration,camelyon17-id_val_calibration,camelyon17-val_calibration,camelyon17-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,camelyon17-test_performance,camelyon17-test_robustness,camelyon17-id_test-corruption1_test_performance,camelyon17-id_test-corruption1_test_robustness,camelyon17-id_test_adv_performance,test_security,test_calibration,camelyon17-id_test_calibration,camelyon17-test_calibration,camelyon17-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.9609375,0.8697916865348816,0.9303861856460571,0.89404296875,0.9169921875,0.9542682766914368,0.87109375,0.9065040946006775,0.009999999776482582,0.01040650438517332,0.9400274157524109,0.9731941223144531,0.9467900395393372,0.9000980854034424,0.8669388294219971,0.7235101461410522,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.9375,0.7916666865348816,0.8765624761581421,0.82177734375,0.8046875,0.8583333492279053,0.8388671875,0.8947916626930237,0.0,0.0,0.8710493445396423,0.9820706844329834,0.7799550294876099,0.8511223196983337,0.8451893329620361,0.6768935918807983
