val_performance,val_performance_norm,val_robustness,val_ds_performance,iwildcam-val_performance,iwildcam-val_robustness,iwildcam-id_val-corruption1_val_performance,iwildcam-id_val-corruption1_val_robustness,iwildcam-id_val_adv_performance,val_security,val_calibration,iwildcam-id_val_calibration,iwildcam-val_calibration,iwildcam-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,iwildcam-test_performance,iwildcam-test_robustness,iwildcam-id_test-corruption1_test_performance,iwildcam-id_test-corruption1_test_robustness,iwildcam-id_test_adv_performance,test_security,test_calibration,iwildcam-id_test_calibration,iwildcam-test_calibration,iwildcam-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.7783203125,0.7783203125,0.8312421441078186,0.64697265625,0.6435546875,0.8268507122993469,0.650390625,0.8356336355209351,0.029999999329447746,0.03854454308748245,0.6387078166007996,0.7280769944190979,0.6361709833145142,0.5518754720687866,0.5040559768676758,0.558174192905426,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.7255859375,0.7255859375,0.8499327301979065,0.61669921875,0.6298828125,0.8681023120880127,0.603515625,0.8317631483078003,0.009999999776482582,0.013781964778900146,0.6064755320549011,0.6566368937492371,0.660173773765564,0.5026159286499023,0.5156773328781128,0.5422906875610352
