val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.345703125,0.345703125,0.3502824902534485,0.12109375,0.201171875,0.5819209218025208,0.041015625,0.11864406615495682,0.0,0.0,0.37777090072631836,0.6087499856948853,0.4061357378959656,0.11842697858810425,0.7511522769927979,0.3649817705154419,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.3203125,0.3203125,0.5807926654815674,0.18603515625,0.2900390625,0.9054877758026123,0.08203125,0.25609755516052246,0.0,0.0,0.3964746296405792,0.5221129059791565,0.4881884455680847,0.17912250757217407,0.749691367149353,0.40945422649383545
