val_performance,val_performance_norm,val_robustness,val_ds_performance,fmow-val_performance,fmow-val_robustness,fmow-id_val-corruption1_val_performance,fmow-id_val-corruption1_val_robustness,fmow-id_val_adv_performance,val_security,val_calibration,fmow-id_val_calibration,fmow-val_calibration,fmow-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,fmow-test_performance,fmow-test_robustness,fmow-id_test-corruption1_test_performance,fmow-id_test-corruption1_test_robustness,fmow-id_test_adv_performance,test_security,test_calibration,fmow-id_test_calibration,fmow-test_calibration,fmow-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.6806640625,0.6806640625,0.8536585569381714,0.5810546875,0.6494140625,0.9540889263153076,0.5126953125,0.7532281279563904,-1.0,-1.4691535234451294,0.9241703748703003,0.9386464953422546,0.9063048958778381,0.9275597333908081,0.8278133869171143,0.8215765953063965,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.6396484375,0.6396484375,0.8549618124961853,0.546875,0.576171875,0.9007633328437805,0.517578125,0.8091602921485901,-1.0,-1.5633587837219238,0.8831019401550293,0.9016906023025513,0.8597857356071472,0.8878294825553894,0.815422534942627,0.7982836961746216
