val_performance,val_performance_norm,val_robustness,val_ds_performance,fmow-val_performance,fmow-val_robustness,fmow-id_val-corruption1_val_performance,fmow-id_val-corruption1_val_robustness,fmow-id_val_adv_performance,val_security,val_calibration,fmow-id_val_calibration,fmow-val_calibration,fmow-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,fmow-test_performance,fmow-test_robustness,fmow-id_test-corruption1_test_performance,fmow-id_test-corruption1_test_robustness,fmow-id_test_adv_performance,test_security,test_calibration,fmow-id_test_calibration,fmow-test_calibration,fmow-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.5439453125,0.5439453125,0.7755835056304932,0.421875,0.5283203125,0.9712746739387512,0.3154296875,0.5798922777175903,0.0,0.0,0.7847821712493896,0.7436578869819641,0.8670307397842407,0.7436578869819641,0.9875659942626953,0.96092689037323,0.9784772396087646,0.8606818914413452,0.9469130039215088,0.6102448105812073,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.5126953125,0.5126953125,0.8019047379493713,0.4111328125,0.470703125,0.9180952310562134,0.3515625,0.6857143044471741,0.0,0.0,0.8035994172096252,0.7982841730117798,0.8142299652099609,0.7982841730117798,0.9885406494140625,0.9593633413314819,0.9800262451171875,0.8527736663818359,0.9451760053634644,0.6126750707626343
