val_performance,val_performance_norm,val_robustness,val_ds_performance,camelyon17-val_performance,camelyon17-val_robustness,camelyon17-id_val-corruption1_val_performance,camelyon17-id_val-corruption1_val_robustness,camelyon17-id_val_adv_performance,val_security,val_calibration,camelyon17-id_val_calibration,camelyon17-val_calibration,camelyon17-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,camelyon17-test_performance,camelyon17-test_robustness,camelyon17-id_test-corruption1_test_performance,camelyon17-id_test-corruption1_test_robustness,camelyon17-id_test_adv_performance,test_security,test_calibration,camelyon17-id_test_calibration,camelyon17-test_calibration,camelyon17-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.9443359375,0.814453125,0.9276111721992493,0.8759765625,0.880859375,0.9327818155288696,0.87109375,0.9224405288696289,0.5166015625,0.5470527410507202,0.919809877872467,0.9681220650672913,0.9326759576797485,0.8586316704750061,0.8478749990463257,0.8478732109069824,0.8478753566741943,0.904507040977478,0.8620326519012451,0.8141279816627502,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.9306640625,0.7688801884651184,0.936516284942627,0.87158203125,0.888671875,0.9548793435096741,0.8544921875,0.9181532263755798,0.5244140625,0.563483715057373,0.9457680583000183,0.9792624115943909,0.9361216425895691,0.9219201803207397,0.8495941162109375,0.8495912551879883,0.8495934009552002,0.9080939292907715,0.8642181754112244,0.8046667575836182
