val_performance,val_performance_norm,val_robustness,val_ds_performance,camelyon17-val_performance,camelyon17-val_robustness,camelyon17-id_val-corruption1_val_performance,camelyon17-id_val-corruption1_val_robustness,camelyon17-id_val_adv_performance,val_security,val_calibration,camelyon17-id_val_calibration,camelyon17-val_calibration,camelyon17-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,camelyon17-test_performance,camelyon17-test_robustness,camelyon17-id_test-corruption1_test_performance,camelyon17-id_test-corruption1_test_robustness,camelyon17-id_test_adv_performance,test_security,test_calibration,camelyon17-id_test_calibration,camelyon17-test_calibration,camelyon17-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.93359375,0.7786458134651184,0.8823221921920776,0.82373046875,0.84765625,0.9079498052597046,0.7998046875,0.8566945791244507,0.6005859375,0.6433054208755493,0.8418117165565491,0.8436427712440491,0.8381495475769043,0.8436427712440491,0.8718512058258057,0.8718458414077759,0.8718465566635132,0.7923377752304077,0.8519703149795532,0.7996110916137695,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.9248046875,0.7493489384651184,0.8500527739524841,0.7861328125,0.744140625,0.8046462535858154,0.828125,0.8954593539237976,0.6142578125,0.6642027497291565,0.7529964447021484,0.8144134283065796,0.6301628947257996,0.8144130110740662,0.8749127388000488,0.8749117851257324,0.8749125003814697,0.8150808811187744,0.8599544763565063,0.7753111124038696
