val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.01953125,0.01953125,0.4000000059604645,0.0078125,0.009765625,0.5,0.005859375,0.30000001192092896,0.0,0.0,0.9948763847351074,0.9962341785430908,0.9921609163284302,0.9962341785430908,0.7253013849258423,0.5642427206039429,0.5728609561920166,0.5865312814712524,0.6122341156005859,0.40532833337783813,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.0224609375,0.0224609375,0.5,0.01123046875,0.013671875,0.6086956262588501,0.0087890625,0.3913043439388275,0.0,0.0,0.9902207851409912,0.9927223324775696,0.9852176308631897,0.9927223324775696,0.7421809434890747,0.5854582786560059,0.5938796997070312,0.5933771133422852,0.6287239789962769,0.42828112840652466
