val_performance,val_performance_norm,val_robustness,val_ds_performance,iwildcam-val_performance,iwildcam-val_robustness,iwildcam-id_val-corruption1_val_performance,iwildcam-id_val-corruption1_val_robustness,iwildcam-id_val_adv_performance,val_security,val_calibration,iwildcam-id_val_calibration,iwildcam-val_calibration,iwildcam-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,iwildcam-test_performance,iwildcam-test_robustness,iwildcam-id_test-corruption1_test_performance,iwildcam-id_test-corruption1_test_robustness,iwildcam-id_test_adv_performance,test_security,test_calibration,iwildcam-id_test_calibration,iwildcam-test_calibration,iwildcam-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.814453125,0.814453125,0.7955635786056519,0.64794921875,0.59765625,0.7338129281997681,0.6982421875,0.8573141694068909,0.0625,0.07673861086368561,0.9480097889900208,0.9540472626686096,0.9332320690155029,0.9567501544952393,0.6683908700942993,0.7284524440765381,0.6691210269927979,0.790428876876831,0.714098334312439,0.6674563884735107,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.7509765625,0.7509765625,0.8673602342605591,0.6513671875,0.677734375,0.9024707674980164,0.625,0.8322497010231018,0.0416666679084301,0.055483315140008926,0.9115028381347656,0.9247348308563232,0.9024882316589355,0.9072855114936829,0.5611767768859863,0.6440972089767456,0.5606648921966553,0.8172372579574585,0.6457940340042114,0.6441532373428345
