val_performance,val_performance_norm,val_robustness,val_ds_performance,iwildcam-val_performance,iwildcam-val_robustness,iwildcam-id_val-corruption1_val_performance,iwildcam-id_val-corruption1_val_robustness,iwildcam-id_val_adv_performance,val_security,val_calibration,iwildcam-id_val_calibration,iwildcam-val_calibration,iwildcam-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,iwildcam-test_performance,iwildcam-test_robustness,iwildcam-id_test-corruption1_test_performance,iwildcam-id_test-corruption1_test_robustness,iwildcam-id_test_adv_performance,test_security,test_calibration,iwildcam-id_test_calibration,iwildcam-test_calibration,iwildcam-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.83203125,0.83203125,0.8233568072319031,0.68505859375,0.65625,0.7887324094772339,0.7138671875,0.8579812049865723,0.03999999910593033,0.0480751171708107,0.7345595359802246,0.8154330849647522,0.7016433477401733,0.6866021156311035,0.5506926774978638,0.5977430939674377,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.7939453125,0.7939453125,0.8966789841651917,0.7119140625,0.767578125,0.9667896628379822,0.65625,0.8265682458877563,0.019999999552965164,0.025190651416778564,0.7746872901916504,0.8104939460754395,0.8648998737335205,0.6486680507659912,0.5887784957885742,0.6158561110496521
