val_performance,val_performance_norm,val_robustness,val_ds_performance,fmow-val_performance,fmow-val_robustness,fmow-id_val-corruption1_val_performance,fmow-id_val-corruption1_val_robustness,fmow-id_val_adv_performance,val_security,val_calibration,fmow-id_val_calibration,fmow-val_calibration,fmow-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,fmow-test_performance,fmow-test_robustness,fmow-id_test-corruption1_test_performance,fmow-id_test-corruption1_test_robustness,fmow-id_test_adv_performance,test_security,test_calibration,fmow-id_test_calibration,fmow-test_calibration,fmow-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.6552734375,0.6552734375,0.8934426307678223,0.58740234375,0.6591796875,1.0,0.515625,0.7868852615356445,-1.0,-1.5260804891586304,0.8379826545715332,0.8508449792861938,0.8642565011978149,0.7988464832305908,0.8086702823638916,0.7988422513008118,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.6728515625,0.6728515625,0.8548620939254761,0.5751953125,0.607421875,0.9027576446533203,0.54296875,0.8069666028022766,-1.0,-1.486211895942688,0.8408606648445129,0.8837059736251831,0.8243454694747925,0.8145304918289185,0.7976241111755371,0.7915496230125427
