val_performance,val_performance_norm,val_robustness,val_ds_performance,fmow-val_performance,fmow-val_robustness,fmow-id_val-corruption1_val_performance,fmow-id_val-corruption1_val_robustness,fmow-id_val_adv_performance,val_security,val_calibration,fmow-id_val_calibration,fmow-val_calibration,fmow-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,fmow-test_performance,fmow-test_robustness,fmow-id_test-corruption1_test_performance,fmow-id_test-corruption1_test_robustness,fmow-id_test_adv_performance,test_security,test_calibration,fmow-id_test_calibration,fmow-test_calibration,fmow-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.6669921875,0.6669921875,0.8623718619346619,0.58154296875,0.6796875,1.0,0.4833984375,0.7247437834739685,-1.0,-1.4992679357528687,0.8243831992149353,0.8392232656478882,0.8608943223953247,0.7730320692062378,0.8002643585205078,0.7885029315948486,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.6396484375,0.6396484375,0.8656488656997681,0.5537109375,0.58984375,0.9221373796463013,0.517578125,0.8091602921485901,-1.0,-1.5633587837219238,0.7952550053596497,0.8062220811843872,0.7774792909622192,0.8020635843276978,0.7921805381774902,0.7731832265853882
