val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.3720703125,0.3720703125,0.33989500999450684,0.12646484375,0.2099609375,0.5643044710159302,0.04296875,0.11548556387424469,-1.0,-2.687664031982422,0.594576358795166,0.8501980900764465,0.6432443857192993,0.2902865409851074,0.630173921585083,0.48417890071868896,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.3857421875,0.3857421875,0.5367088317871094,0.20703125,0.3310546875,0.8582278490066528,0.0830078125,0.2151898741722107,-1.0,-2.592405080795288,0.6572065353393555,0.8642770051956177,0.7802245020866394,0.3271182179450989,0.6397672891616821,0.5548562407493591
