val_performance,val_performance_norm,val_robustness,val_ds_performance,iwildcam-val_performance,iwildcam-val_robustness,iwildcam-id_val-corruption1_val_performance,iwildcam-id_val-corruption1_val_robustness,iwildcam-id_val_adv_performance,val_security,val_calibration,iwildcam-id_val_calibration,iwildcam-val_calibration,iwildcam-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,iwildcam-test_performance,iwildcam-test_robustness,iwildcam-id_test-corruption1_test_performance,iwildcam-id_test-corruption1_test_robustness,iwildcam-id_test_adv_performance,test_security,test_calibration,iwildcam-id_test_calibration,iwildcam-test_calibration,iwildcam-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.8466796875,0.8466796875,0.8333333134651184,0.70556640625,0.6533203125,0.7716262936592102,0.7578125,0.8950403928756714,0.0,0.0,0.9127503633499146,0.9309887886047363,0.876273512840271,0.9309887886047363,0.5038864612579346,0.7741624712944031,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.740234375,0.740234375,1.0,0.7490234375,0.751953125,1.0,0.74609375,1.0,0.0,0.0,0.9266292452812195,0.9264495968818665,0.9269884824752808,0.9264495968818665,0.5598526000976562,0.8066790699958801
