val_performance,val_performance_norm,val_robustness,val_ds_performance,fmow-val_performance,fmow-val_robustness,fmow-id_val-corruption1_val_performance,fmow-id_val-corruption1_val_robustness,fmow-id_val_adv_performance,val_security,val_calibration,fmow-id_val_calibration,fmow-val_calibration,fmow-id_val-corruption1_val_calibration,val_ood_detection_EnergyBased,val_ood_detection_MaxSoftmax,val_ood_detection_MaxLogit,val_ood_detection_ODIN,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,fmow-test_performance,fmow-test_robustness,fmow-id_test-corruption1_test_performance,fmow-id_test-corruption1_test_robustness,fmow-id_test_adv_performance,test_security,test_calibration,fmow-id_test_calibration,fmow-test_calibration,fmow-id_test-corruption1_test_calibration,test_ood_detection_EnergyBased,test_ood_detection_MaxSoftmax,test_ood_detection_MaxLogit,test_ood_detection_ODIN,test_ood_detection,test_hre_score
0.65625,0.65625,0.8720238208770752,0.572265625,0.6220703125,0.9479166865348816,0.5224609375,0.7961309552192688,0.007575757801532745,0.011544011533260345,0.662787139415741,0.6865036487579346,0.682166337966919,0.6196913719177246,0.903680682182312,0.8922505378723145,0.905925989151001,0.8720830678939819,0.8934850692749023,0.6151987314224243,0,0,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,0,0,0.6357421875,0.6357421875,0.8932411670684814,0.56787109375,0.5908203125,0.9293394684791565,0.544921875,0.8571428656578064,0.0,0.0,0.6567050814628601,0.6732258200645447,0.6652449369430542,0.6316444873809814,0.8971643447875977,0.888322114944458,0.9021828174591064,0.8646190166473389,0.8880720734596252,0.6119779944419861
