val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.2763671875,0.2763671875,0.36395758390426636,0.1005859375,0.1650390625,0.5971731543540955,0.0361328125,0.13074204325675964,-1.0,-3.6183745861053467,0.08871585130691528,0.32006096839904785,0.12715357542037964,-0.18106698989868164,0.6239013671875,0.3382354974746704,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.26171875,0.26171875,0.5522388219833374,0.14453125,0.20703125,0.7910447716712952,0.08203125,0.31343284249305725,-1.0,-3.8208954334259033,0.0787753090262413,0.2657129168510437,0.12882816791534424,-0.15821516513824463,0.625,0.37943321466445923
