val_performance,val_performance_norm,val_robustness,val_ds_performance,fmow-val_performance,fmow-val_robustness,fmow-id_val-corruption1_val_performance,fmow-id_val-corruption1_val_robustness,fmow-id_val_adv_performance,val_security,val_calibration,fmow-id_val_calibration,fmow-val_calibration,fmow-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,fmow-test_performance,fmow-test_robustness,fmow-id_test-corruption1_test_performance,fmow-id_test-corruption1_test_robustness,fmow-id_test_adv_performance,test_security,test_calibration,fmow-id_test_calibration,fmow-test_calibration,fmow-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.6279296875,0.6279296875,0.7395023107528687,0.46435546875,0.5947265625,0.9471228718757629,0.333984375,0.5318818092346191,-1.0,-1.5925350189208984,0.2537384331226349,0.4581912159919739,0.3855500817298889,-0.08252596855163574,0.683924674987793,0.5762737989425659,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.5859375,0.5859375,0.7458333373069763,0.43701171875,0.4990234375,0.8516666889190674,0.375,0.6399999856948853,-1.0,-1.7066667079925537,0.21067434549331665,0.3730233311653137,0.24606740474700928,0.012932300567626953,0.6859347820281982,0.5570949912071228
