val_performance,val_performance_norm,val_robustness,val_ds_performance,iwildcam-val_performance,iwildcam-val_robustness,iwildcam-id_val-corruption1_val_performance,iwildcam-id_val-corruption1_val_robustness,iwildcam-id_val_adv_performance,val_security,val_calibration,iwildcam-id_val_calibration,iwildcam-val_calibration,iwildcam-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,iwildcam-test_performance,iwildcam-test_robustness,iwildcam-id_test-corruption1_test_performance,iwildcam-id_test-corruption1_test_robustness,iwildcam-id_test_adv_performance,test_security,test_calibration,iwildcam-id_test_calibration,iwildcam-test_calibration,iwildcam-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.865234375,0.865234375,0.7990970611572266,0.69140625,0.654296875,0.7562077045440674,0.728515625,0.8419864773750305,-1.0,-1.1557562351226807,0.8308395743370056,0.9248034954071045,0.8169130086898804,0.750802218914032,0.7578370571136475,0.8132520318031311,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.7919921875,0.7919921875,0.8514180183410645,0.67431640625,0.701171875,0.8853267431259155,0.6474609375,0.8175092339515686,-1.0,-1.2626386880874634,0.7972420454025269,0.8405857086181641,0.8666068315505981,0.6845335960388184,0.6776065826416016,0.7795646786689758
