val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.3515625,0.3515625,0.3194444477558136,0.1123046875,0.1845703125,0.5249999761581421,0.0400390625,0.11388888955116272,-1.0,-2.844444513320923,0.4967983663082123,0.7550927400588989,0.533155083656311,0.20214730501174927,0.5731960535049438,0.43525034189224243,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.3330078125,0.3330078125,0.5131964683532715,0.1708984375,0.2802734375,0.8416422009468079,0.0615234375,0.1847507357597351,-1.0,-3.002932548522949,0.5511690378189087,0.7563583254814148,0.6712746620178223,0.22587406635284424,0.5827144384384155,0.4950219392776489
