val_performance,val_performance_norm,val_robustness,val_ds_performance,rxrx1-val_performance,rxrx1-val_robustness,rxrx1-id_val-corruption1_val_performance,rxrx1-id_val-corruption1_val_robustness,rxrx1-id_val_adv_performance,val_security,val_calibration,rxrx1-id_val_calibration,rxrx1-val_calibration,rxrx1-id_val-corruption1_val_calibration,val_ood_detection,val_hre_score,epoch,step,test_performance,test_performance_norm,test_robustness,test_ds_performance,rxrx1-test_performance,rxrx1-test_robustness,rxrx1-id_test-corruption1_test_performance,rxrx1-id_test-corruption1_test_robustness,rxrx1-id_test_adv_performance,test_security,test_calibration,rxrx1-id_test_calibration,rxrx1-test_calibration,rxrx1-id_test-corruption1_test_calibration,test_ood_detection,test_hre_score
0.404296875,0.404296875,0.2910628020763397,0.11767578125,0.1943359375,0.4806763231754303,0.041015625,0.10144927352666855,-1.0,-2.4734299182891846,0.3954276144504547,0.6845249533653259,0.4260190725326538,0.07573884725570679,0.6404688358306885,0.4328140318393707,0,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,0,0,0.3671875,0.3671875,0.5359042286872864,0.19677734375,0.3017578125,0.8218085169792175,0.091796875,0.25,-1.0,-2.7234041690826416,0.4409480690956116,0.6589106917381287,0.487728476524353,0.17620503902435303,0.6622006893157959,0.5015601515769958
